,prediction
91683,0
104325,0
70809,1
86353,0
86057,0
59885,1
63588,1
67700,1
29645,0
103266,1
33018,0
33338,0
104162,0
89118,1
11824,0
31488,1
26579,1
91805,0
90804,0
80943,0
90464,1
94465,0
80045,0
9394,1
63237,1
61471,0
53416,0
82740,0
57268,0
87824,0
60118,0
69032,0
74919,1
20701,1
32212,0
6789,1
51493,0
91816,0
85944,1
88358,1
63329,1
5956,0
96341,0
50832,0
58989,1
41422,1
21886,1
19115,0
18885,0
9944,1
1925,1
34916,1
99155,0
153,1
54260,0
49762,0
26496,1
22692,1
84440,1
51486,1
26492,0
53280,0
47120,0
11586,0
13802,0
58418,1
36299,0
38365,1
21702,1
80004,1
94166,1
44489,0
20363,1
88860,0
1545,1
8908,0
55469,0
88033,1
26411,1
94043,0
71339,0
32447,0
80554,0
106083,0
105403,0
92675,1
9215,1
104095,0
32190,1
103889,0
100085,0
17915,0
96728,1
12670,0
13044,0
43594,0
55472,0
106381,1
12900,0
42921,0
62373,0
67975,0
44143,0
100490,1
68184,0
39904,0
25907,1
78495,0
20475,0
68843,0
49248,1
19844,1
20698,0
57412,1
94227,0
14964,0
93151,0
90582,1
102303,0
90164,0
65926,0
106155,1
33972,0
78315,0
85689,1
9320,0
55783,1
29168,0
7153,0
93861,1
103347,0
77122,0
21256,1
102730,0
96105,0
19278,0
96392,1
59468,0
20021,0
60620,1
30960,0
77183,0
58187,1
105736,0
2537,1
105498,0
75820,1
63625,0
63513,1
84269,0
34522,0
40,1
73042,1
52875,1
15546,1
61783,0
57785,1
40863,0
105172,0
71447,1
59617,1
35642,0
1416,1
50337,0
80973,1
36765,0
30394,0
62977,0
18583,0
38743,1
10560,0
70211,0
85991,1
96646,0
25260,1
6797,1
24937,0
35305,1
30592,0
28411,1
95302,1
49005,0
69132,1
87378,1
32779,0
27751,1
99209,0
80350,0
12009,0
98149,1
100358,1
97394,1
74834,1
13537,1
59457,0
54052,0
45724,0
101957,0
80827,0
82712,0
68334,0
25959,1
100115,0
69050,0
68999,1
18178,1
88931,0
31517,0
12183,0
45870,0
87549,0
83907,0
475,1
95972,0
105304,1
73714,0
18822,0
22790,0
12757,0
46410,1
21010,0
30510,0
2973,1
26656,1
1150,1
99511,1
100949,0
107116,0
81306,0
39414,0
105040,0
36956,0
13355,0
45388,1
59743,1
91450,1
9391,1
60582,0
85470,1
87979,0
53111,0
58351,0
24475,0
9515,0
59720,1
27023,1
50490,0
80984,1
84743,1
91603,1
5076,1
15581,1
39893,0
43066,0
55250,0
14131,1
64722,0
23184,1
41249,0
56350,1
66478,0
50314,0
97665,1
50226,0
42168,1
57110,0
18789,1
60336,0
49460,1
100277,0
4847,0
66551,0
56207,0
2872,1
63198,0
97738,0
55871,1
87841,1
28720,0
96922,0
11145,0
44263,1
44432,0
61440,1
80165,0
93974,0
19873,0
51977,0
103803,0
65904,0
24448,0
20904,0
61853,0
83742,0
16434,1
80417,0
16093,0
40236,0
48506,0
73580,0
44311,0
102103,0
17243,1
90458,0
53335,0
73634,1
20423,1
84381,0
71415,0
56398,0
55807,0
26358,0
100917,1
73259,0
18309,1
10653,0
11121,0
36496,1
67445,0
66432,1
1399,1
82835,0
42499,1
104342,0
19082,0
85136,1
79265,0
58170,1
12946,1
58950,0
92855,1
39209,1
49988,0
61456,0
27278,1
976,1
49591,1
43237,0
87961,0
16211,1
83517,1
36816,0
36048,0
100353,0
47072,1
104541,0
49,1
68323,0
39423,0
86621,1
26194,0
50343,1
73582,0
33063,1
66438,0
22042,0
90187,0
59948,0
85882,1
91999,0
69129,1
99171,0
55899,0
72351,1
80677,0
58059,0
16895,0
92436,1
42575,0
84874,0
61660,0
82611,0
5597,0
31949,1
90605,1
5492,0
18304,0
100729,1
92946,0
35908,0
90185,1
44886,0
59971,1
19392,0
5950,1
74291,1
24961,0
57758,1
24221,0
85563,0
33730,1
77248,0
105626,1
11339,0
64895,1
78371,0
57488,0
2809,1
24842,1
94948,1
105867,0
100808,0
72750,0
86931,1
11272,0
28076,1
16826,1
73608,1
51983,1
67953,0
56423,0
22958,0
72851,1
45737,0
70928,0
36916,0
73627,1
74283,1
479,1
65822,0
88706,0
99418,1
55813,0
15467,1
13508,0
35221,0
50175,1
60419,0
86918,0
52919,0
3033,0
45363,1
66489,0
74794,0
94549,0
52978,0
46201,0
75257,1
105673,1
87463,0
81700,1
31978,0
41477,1
39036,0
10858,0
46474,0
6655,0
92157,1
86129,1
73341,1
60253,0
36965,1
15744,0
64716,0
44686,1
13621,1
1751,1
79028,1
21183,0
76660,1
24923,1
62914,0
23560,0
35859,0
95959,1
9286,1
71443,0
65998,1
74514,0
82891,0
84111,1
76837,0
98060,0
34922,0
95143,1
94142,0
74231,1
33415,0
6539,0
25166,0
85686,0
10735,1
22148,0
82114,1
96217,0
35669,1
54778,0
86740,1
48800,1
816,0
20228,0
27897,0
49761,0
26669,0
99870,0
102170,0
77988,0
14090,1
45828,0
43416,1
19810,1
11737,1
20470,0
53065,1
60386,0
82143,1
68217,0
31799,0
93285,0
81006,1
44180,1
10698,0
29377,0
75392,0
87594,0
5058,0
67635,1
2932,1
64605,0
2847,1
15949,0
77210,1
2918,0
96458,0
67173,1
104372,0
28809,0
43545,0
35413,0
37320,0
25904,0
4762,1
1496,1
18124,1
81608,0
41224,0
58789,0
89255,1
15772,0
61396,0
98056,0
23361,0
89628,1
86318,0
21614,0
51907,0
87364,0
64102,0
67634,1
78976,1
4775,0
46475,0
38766,0
40064,1
93061,0
57953,0
88140,1
25626,0
31418,1
11835,1
94661,0
46099,0
13943,0
107352,1
64311,1
70408,0
1577,1
67394,0
36312,0
29406,1
61733,0
15905,1
48055,0
94196,0
51674,1
9187,0
48103,0
368,1
62908,0
54020,0
43548,1
76656,1
34857,0
3145,1
39235,0
100697,1
35103,0
33517,0
99768,0
101677,1
6867,1
3618,1
22992,1
2156,1
46144,1
6309,0
79615,0
43602,1
21711,0
37501,0
79541,0
38031,0
40715,1
79919,1
49520,1
38693,0
48910,0
46484,0
64881,0
30637,0
36259,0
7424,1
73187,1
44099,1
63533,1
50228,0
84911,0
17001,0
74010,0
104054,0
60673,1
74892,0
94848,0
16626,1
29614,0
56947,1
64698,0
26244,1
38702,0
27623,0
7169,1
53621,0
4066,1
106683,1
72930,1
35047,1
42739,1
8994,0
88063,1
4310,1
24986,0
83898,0
91087,1
74236,0
27862,1
35190,0
70682,0
103858,0
51047,0
75305,1
59062,0
20735,0
103880,1
52165,0
39872,1
87383,0
27019,0
26860,0
106161,0
37549,0
66367,0
91227,1
69138,0
86082,0
65001,1
45002,0
14739,1
16857,0
7625,0
28222,0
2251,1
66998,0
84800,1
68982,0
76287,0
91384,0
41727,0
1419,1
58271,0
49277,1
22755,1
41697,0
1109,1
19443,0
80300,1
46839,1
10659,0
68087,1
50269,1
24315,1
10402,1
66068,1
47622,0
16651,1
31109,1
10956,0
105042,0
15177,1
81314,0
93128,0
28390,1
33223,1
103459,1
46944,0
91055,0
90883,0
27260,0
85656,0
107299,1
84561,1
65260,0
57739,1
103698,1
56002,0
66910,0
41151,0
39978,0
75242,1
10117,0
17900,0
87035,1
93492,0
45082,0
5807,0
61960,0
53535,1
12188,1
59575,0
107041,1
87682,0
85802,1
36783,1
58147,0
84464,1
1313,1
65009,1
55318,1
52170,0
77705,1
93310,1
50558,0
91086,1
43914,0
95733,0
69826,0
100524,0
73096,1
62127,1
85103,0
28695,1
36395,0
56610,1
106741,0
95716,0
88875,0
79967,1
22883,0
12747,0
80858,1
17637,1
28811,0
100132,0
58650,0
62476,0
17357,0
29300,0
86660,1
64841,0
19948,0
41775,1
44648,0
2904,1
79850,0
60629,0
37169,0
98049,0
86208,0
76988,0
35819,0
9380,0
44914,0
99508,0
82477,0
82108,0
39217,0
60197,0
83300,0
91435,0
41332,0
86736,0
36129,0
38469,1
56089,0
7995,1
5121,0
52832,1
87145,1
1532,1
70101,1
91691,0
93178,0
80216,0
34105,0
2561,1
61496,1
52634,0
99746,1
62499,0
30558,0
94991,0
8114,0
18187,1
75965,0
102540,1
37517,0
99936,1
84322,0
85013,1
52781,0
55406,0
60534,0
24138,1
78567,1
104552,1
2145,1
75961,0
67778,1
81675,0
17600,1
851,1
80665,1
53825,0
80682,0
17968,1
49826,0
57936,0
7956,1
6059,1
33306,1
31609,0
70209,0
17988,0
84490,0
100260,0
75957,0
13862,0
63460,1
89026,0
92818,0
35835,0
8663,1
4422,0
55922,0
15,1
36295,0
63070,0
57623,0
14134,0
75117,0
40837,1
62875,1
54919,0
60110,0
106929,1
94177,0
6401,1
75106,0
64635,0
66164,0
41109,0
41808,0
62378,0
30171,1
1077,1
84508,0
85850,0
97712,0
72976,1
17892,0
20682,0
14695,1
105156,0
62188,0
86929,0
97233,0
31538,1
45688,0
30862,0
65543,0
7035,0
107471,0
103037,0
44018,0
101939,1
81629,0
98944,1
29589,0
42019,0
100181,1
92693,0
96097,0
52333,1
14369,0
76599,0
57719,0
86204,1
15676,0
19545,0
67902,0
6958,0
74002,0
38395,0
29935,0
25932,1
19872,0
47241,1
60231,0
526,1
70414,1
55091,0
47033,1
92830,0
2927,1
49061,1
92712,1
45281,0
30636,0
82523,1
49537,1
87954,0
41712,0
106774,0
81826,0
98815,1
55440,1
89906,0
40596,1
67316,1
74531,0
76276,0
22762,0
45360,0
11399,0
77490,0
63273,1
85002,0
67494,1
35142,1
97384,0
5810,0
11164,1
89698,0
12548,0
96411,0
38524,1
5132,1
7216,0
100039,1
97410,0
33031,0
84117,0
94372,0
106401,0
6279,0
94125,0
66539,0
26147,0
38317,1
27248,1
23054,0
22928,1
37692,0
17538,0
93287,1
72875,1
69867,1
18224,1
51750,1
71699,0
54775,0
15373,1
10819,0
31255,1
2692,1
12899,1
80880,0
41317,0
92624,1
18878,0
76732,0
81897,1
65952,1
11019,0
27355,0
25321,0
74625,0
39705,1
59914,0
66207,0
75875,0
26132,1
75012,0
54863,0
48926,0
104816,0
2140,1
2163,1
87006,0
38155,1
12918,1
71856,0
106479,1
42601,1
1257,1
9608,0
97969,0
88870,1
68598,1
22342,1
60198,1
54111,0
75765,1
51164,0
35456,0
72928,0
82155,0
47362,0
60370,1
82473,1
80873,1
9106,0
75477,0
49210,0
15118,0
56949,1
83912,0
97733,0
24080,0
41052,0
27606,0
41816,1
20709,0
90082,0
7070,0
96278,0
79867,0
12050,0
4317,1
34142,0
79606,0
73244,1
3563,1
11823,1
44736,0
67281,0
51645,0
17290,0
13183,1
56725,0
13397,1
75151,1
39146,1
90741,0
62316,0
65130,0
20391,0
8592,0
106425,1
104201,0
49285,0
57858,0
86827,1
97483,0
49617,1
43735,0
69429,0
102357,1
83374,0
64848,1
76080,0
13098,1
95092,0
6118,1
96444,1
100008,0
89849,0
37032,0
77412,0
442,0
87154,1
53851,1
84862,1
98230,1
86679,0
58514,0
74014,0
70984,0
68239,1
99383,0
7157,0
75946,0
35794,1
12550,0
61874,1
35347,0
45638,1
58126,1
77759,1
15392,0
7719,0
30682,0
8038,0
12581,1
11970,0
66773,0
4169,1
43932,0
48664,0
9029,1
80602,1
85030,0
92273,0
18823,1
67243,0
93618,0
17662,0
34053,0
53508,1
74260,1
35198,1
71978,0
91329,1
52183,1
50345,1
20661,0
44608,0
42018,1
40668,0
79500,0
33121,0
21937,0
42837,0
35690,0
11437,1
100052,1
78819,0
54614,1
31641,0
83748,1
8913,1
67511,0
96970,0
101385,0
74937,0
52415,1
105129,1
89944,0
74779,1
23248,1
80210,1
44064,0
60766,1
21281,1
32187,0
85696,0
53928,0
62446,0
18834,1
102756,0
38891,1
42939,0
14698,0
16613,0
1482,1
61304,0
18897,0
73859,0
82606,1
53747,1
53522,0
42290,0
142,1
96008,0
22620,1
85498,0
82394,1
4436,1
94603,0
76643,1
58356,0
23073,1
38038,0
28979,0
104029,0
90427,0
53220,0
41,0
92976,0
98896,1
102798,1
93261,0
86957,1
93380,0
60216,1
20256,1
81884,1
92512,0
56469,0
39095,0
55661,0
1852,1
35739,0
65601,1
89919,1
106659,0
19699,0
83516,0
85770,1
80754,1
17434,0
2540,1
59252,0
48783,1
22127,0
105382,0
95135,0
97152,0
3621,1
56206,0
75004,1
11960,0
56455,1
83670,0
64352,1
24971,1
67966,1
52018,0
28477,0
22424,1
38882,1
36897,1
51536,0
104499,0
24342,0
45887,0
19727,0
51328,0
58001,0
63973,0
3240,0
98574,1
59562,0
259,0
102939,1
1259,1
69130,0
19222,0
26318,0
22774,1
5270,0
7537,1
69625,1
38034,1
13907,1
19177,1
94919,1
23557,0
15824,1
101013,1
8054,0
79878,1
69365,1
67838,0
70814,0
84311,1
106068,1
33399,0
4963,1
99505,0
33097,1
23173,0
716,1
53713,0
43079,0
72854,0
75170,0
84534,0
28251,0
83564,1
61346,0
104656,0
81708,1
28572,0
43231,0
106108,0
40195,0
9268,1
98034,0
100303,1
37471,0
15743,0
65184,0
94893,1
79557,0
23227,1
102202,0
33315,0
71970,1
3064,0
105101,1
89854,1
61451,1
18306,0
89470,0
20244,1
77318,0
42030,0
93189,0
55965,0
8832,1
101464,0
5523,1
32684,1
46590,1
3979,1
82860,0
105693,1
20156,1
69225,1
85915,1
1228,1
95362,1
88911,0
107038,0
6656,0
70642,0
23253,0
28774,1
23611,1
63355,1
53266,1
100250,1
31206,1
48974,0
61791,1
93339,0
63054,0
17888,0
38062,1
85994,1
102564,0
24611,1
84927,0
42090,0
13745,0
66677,1
11150,1
83494,1
68669,1
34365,1
58189,0
28034,1
81308,0
89100,0
74346,0
102911,1
26573,0
43200,0
60990,1
27068,0
83399,0
23213,0
92090,1
16867,0
78466,1
58224,0
11106,0
39662,0
100397,1
84046,1
65234,1
14163,0
91230,0
51533,0
4085,1
41441,1
47867,1
23056,0
74174,1
58977,0
102487,1
33582,1
78273,0
48679,1
4806,1
54636,1
90597,1
77920,0
31055,1
41500,0
90055,0
92508,0
74986,0
56718,0
49054,0
77564,0
23515,1
63894,1
40102,0
69765,0
37174,0
22470,0
82879,1
70537,1
95061,0
69026,1
12103,0
61080,0
51651,0
37367,0
88994,0
16311,1
84503,0
23697,1
39044,0
99795,1
58889,1
32998,0
7200,0
80204,0
100793,0
26679,0
24582,0
14803,0
76590,1
92505,0
63347,0
43292,0
90896,0
51861,0
77112,1
51248,1
72990,1
13715,0
93214,1
74605,1
48409,0
105777,1
96686,0
20304,1
66345,0
63448,1
6668,1
21733,0
33027,1
60740,1
78206,1
6688,0
104906,0
11895,0
29928,0
44469,0
105286,0
16583,0
41766,0
57923,1
67268,1
33851,1
45447,1
25601,0
94525,0
44403,0
4194,1
75661,1
90624,0
82392,1
8423,1
101503,1
106303,0
81440,0
21673,1
71019,1
98273,0
29547,1
75764,1
28341,0
64094,0
42664,1
43219,0
52908,0
73025,1
52293,0
71192,1
68848,1
43562,1
85414,1
22811,1
77514,0
20068,1
60300,1
53658,0
102502,0
65686,0
78602,1
31594,0
36720,0
64260,1
73696,0
63972,0
58964,0
23414,0
36195,0
60739,0
43964,0
85830,1
215,1
96889,1
95791,1
47224,0
636,1
81402,1
44225,0
91644,1
100846,0
56410,0
78478,1
22416,1
18042,0
47211,1
30947,1
106493,0
40259,0
38084,0
53441,0
71065,1
83365,0
30397,0
59276,1
37577,0
14492,1
72887,0
22863,0
9037,1
81347,0
105574,1
3545,0
63948,0
50397,0
102188,0
97481,0
29535,0
42816,1
23695,0
101595,1
92774,0
72619,1
19594,1
81081,1
31061,0
46593,0
29768,1
58452,0
11631,0
2284,1
63076,0
54096,1
7271,1
77284,1
32610,0
16387,0
53553,1
106005,0
58737,0
6042,0
26414,0
19032,1
6945,0
50489,0
32251,1
50981,0
92694,0
3077,1
78247,1
104393,0
32539,0
58736,0
95321,0
62657,1
80436,1
100580,1
18008,0
75827,1
89368,1
78731,0
76888,0
92346,0
19825,0
99051,1
75269,1
40684,1
45315,1
61022,0
90386,0
33902,1
27760,0
96781,0
2822,1
55966,0
83992,0
96423,1
93323,1
84834,1
3006,1
85388,0
44863,1
51240,0
94840,0
73692,0
68823,0
20639,0
40540,1
29941,1
54092,1
3189,0
13032,0
8407,0
75667,0
40016,0
23315,0
106454,1
101867,1
86799,1
104595,0
91424,0
87968,0
39839,0
60639,0
68062,0
30040,0
77735,1
26369,1
77092,1
71584,0
56021,1
31140,1
67710,1
58571,1
32788,0
63527,1
98474,0
41785,0
11925,1
18559,0
60010,0
76729,0
79757,1
37498,1
70327,0
32475,1
86460,0
86439,0
94006,1
10202,1
77859,1
65588,1
62233,0
1566,1
32229,0
79902,0
41618,0
64594,1
50186,0
88525,0
70689,0
47050,1
54387,1
29269,0
59033,0
81648,0
65818,1
6768,0
41757,1
3779,0
24339,1
30216,1
18270,1
81209,0
47992,0
69822,1
48334,0
37182,0
88254,1
71746,0
47586,1
3073,1
50913,0
99874,1
17153,1
12819,0
90059,0
9535,0
97390,0
20444,1
53576,0
60950,1
7765,0
81037,0
1587,1
10548,0
3452,1
10654,1
53043,1
14324,0
18115,1
22771,0
84286,0
15677,1
1918,1
84661,0
12596,1
37302,0
41519,0
59589,1
36099,0
51845,0
67514,0
36194,0
35425,1
103868,0
85970,0
27815,1
106446,1
95794,0
90943,0
67764,0
97459,1
33974,0
57097,0
80341,0
22216,0
59094,0
67280,1
31890,0
17853,1
105957,0
10567,0
2055,0
37597,0
16203,1
28182,0
76721,1
97189,1
78281,1
99226,0
33304,0
61443,0
56026,1
9009,1
106176,0
90525,0
49530,0
68352,0
6466,0
96227,0
98505,0
37600,0
89813,0
97524,0
32386,0
34675,0
66069,0
81960,0
45107,1
41516,0
48223,0
32057,0
95077,0
68500,0
91950,0
104167,0
98033,0
95641,0
60608,1
32896,0
26302,1
59148,0
100868,0
39052,0
31275,0
5632,0
57684,0
48013,1
51819,1
89929,0
57345,0
4784,0
2887,0
88457,1
17597,0
23294,0
25817,0
100900,0
67996,1
9285,0
105870,1
18389,1
70175,0
67658,0
181,1
43537,1
30892,0
37337,0
56057,0
1516,1
7458,0
97305,0
98821,1
42163,0
19845,0
91900,0
95094,1
710,1
60562,0
103932,1
89171,1
79356,0
37508,0
19220,0
12294,1
27024,0
14480,1
59092,0
4386,1
27827,0
81541,0
22981,1
18608,1
87749,0
95430,1
40355,1
68461,0
30628,0
90020,0
10682,0
53979,1
7490,0
19524,0
58976,0
52945,0
60489,0
53402,0
29602,0
2670,1
13256,0
1805,1
41293,0
18197,0
66481,1
44302,1
682,0
89852,0
29502,1
86942,0
33166,1
77617,1
76797,1
16724,1
61326,0
16810,1
81127,1
38455,1
92871,0
5765,0
24299,0
